,predictions,Testlabel
96,3.598811067202512,0.567009699198373
97,3.2078795433044434,3.37617445328849
98,4.373498439788818,4.29255624765431
99,-1.899893879890442,1.3647669923324
100,1.8762212991714478,3.16451612004998
101,2.511068861751042,1.86320902184188
102,2.7635983306851273,1.65753220207018
103,3.9727132320404053,1.93704548638849
104,4.276821613311768,5.37357632884711
105,4.173422023869943,3.48557807943408
106,3.803101859002743,1.59592110066326
107,2.0493772394522343,1.82135897219758
108,3.687403440475464,5.9292374163895
109,2.670863858936878,1.43601288548089
110,3.6031694225043305,8.79590719536589
111,4.009472846984863,2.95520796839193
112,3.8227744102478027,2.14112436577818
113,3.894371271133423,2.57583042523903
114,1.7671485608038695,4.41423138122198
115,4.296175956726074,2.14930934652339
116,1.890120573735363,5.38815093066686
117,2.4686833719412484,4.15213740289046
118,2.288408301045347,1.46939250786529
119,2.4704385517785945,3.51662653406148
120,1.5979037239001348,3.81604427090132
121,1.457464437274372,1.50711185819304
122,2.678357742255247,5.05153779028676
123,1.3225524471356318,2.06751318003006
124,3.117445945739746,3.80149093370442
125,3.8174043602920604,0.610102309756219
126,2.0603458175346967,1.55859871392442
127,2.8805193898583346,1.79281390070978
128,3.33844864525951,2.85870694939939
129,2.614703732995157,0.78096362176032
130,4.837879476547241,2.48332105760116
131,3.4971428922860017,5.10899373905705
132,2.2832467398860237,1.72310534862559
133,3.441056267270502,4.24975965520373
134,1.3830702090793747,1.83070329659938
135,3.7916232776641845,4.21230010443045
136,2.8279354870319366,3.22318578867904
137,4.478248596191406,3.30143775677717
138,3.366175259862627,5.32813927933651
139,2.8036091143633435,1.70819665155276
140,2.7872897390421336,5.80494245029936
141,3.152918337476861,0.399436486068522
142,2.4593481030606705,1.07789151492691
143,2.2541677157084146,3.88903692640254
144,3.457973448241629,3.44704590571033
145,2.3281685104366483,3.23781689718036
146,3.457429885864258,3.83101897471644
147,2.0960483836617305,0.334154830360708
148,2.3444347914889496,3.39016200866066
149,3.61190211539175,3.25709401918948
150,1.5561089246707447,0.445764391684263
151,2.5964840392132738,4.45101874779458
152,3.2432984789356,0.980943533946614
153,2.88803149483822,1.31051364614631
154,2.4597373628879295,1.72536525019995
155,2.6882409531137217,4.80363069275323
156,2.8260838185271173,4.01958422452126
157,2.919005070413862,1.13583172519032
158,2.8918650958849037,2.02213438064581
159,3.284895818936587,3.75734329027796
160,1.2895652873441577,0.498291975121068
161,3.345485132599181,4.40316126587462
162,2.7166940747661803,4.87430456416299
163,2.947341654027246,5.83578876978087
164,3.9372664526397108,4.04072951016882
165,3.3132085502147675,3.43813914875915
166,2.258331473346611,2.19057032309898
167,2.313125066675633,1.54966857193128
168,3.3358492453893027,1.58214035497166
169,4.3592209815979,4.18046715615781
170,1.5711923362869842,1.96520564355113
171,3.4620780093329295,7.22544781904849
172,3.8306929784662582,2.97008222201314
173,1.4560227658886176,3.46268775820731
174,4.317368984222412,1.4619899871753
175,3.1898375309430635,4.68069878150886
176,3.4693645766803196,3.98409902911943
177,3.070527311139459,4.63201674375077
178,3.5479142665863037,2.45633206231665
179,2.4409887719985717,1.98879319719444
180,3.0626722603325214,2.44145041627671
181,2.920507245028103,0.396484513253007
182,-0.30232539772987366,3.40965897166075
183,3.5256686210632324,2.13104113457712
184,4.055382251739502,3.12858050140815
185,2.336083048666027,0.950011280073086
186,3.7043585187216665,11.1319822873127
187,2.619993696476079,2.9488491275924
188,3.923503154067583,2.95475003620319
189,2.665895323175267,3.65830372527963
190,2.453349695486181,3.29898385220758
191,3.0708345572153726,2.17595058308439
192,2.507934907717364,4.05374004688149
193,4.386209011077881,2.40325698184056
194,3.5142234254766396,5.01936138141628
195,3.0386360491583164,2.42566447802579
196,3.201975339337399,1.39448579916982
197,3.293133894794483,0.542010994154824
198,3.3298906196247446,2.49628605112516
199,0.13099776456753412,1.76994624204005
200,4.559053897857666,4.75818142604357
201,1.3746869723454505,0.946728515125417
202,2.2814872808094266,1.77170238279021
203,2.5943846702575684,1.37871313033043
204,4.216906547546387,4.25606736212342
205,3.2695520389671167,0.200956971032957
206,4.617868900299072,6.14475921081365
207,1.5630423277134782,1.26950451254165
208,4.156261920928955,2.89160554617847
209,2.3121892230767815,3.65182407051278
210,3.4436582477064803,1.92150873692051
211,2.316064895289408,2.88194052426704
212,0.29251148205782684,3.9537263657054
213,4.04481315612793,5.61316167481887
214,2.666872336419039,1.2442889194495
215,2.955945019092825,2.93000422177536
216,2.0567467188348574,2.36774385859866
217,2.6378703523468183,3.8210254063738
218,2.8057640619880084,3.96090433632961
219,3.2926769256591797,4.20253070807
220,2.515764043137834,5.86991760086601
221,3.3329808712005615,1.10292225608
222,2.329635909625462,1.00673381647153
223,3.4464241577231367,3.28100478022092
224,3.4110805468828906,1.23763244580964
225,2.1122864916211084,3.07163446948795
226,1.9498608112335205,3.24784254868383
227,4.104698926210403,1.92924886098962
228,1.5050678819417953,2.90271106019843
229,2.7235903640478476,4.94360730970788
230,2.531546142282365,0.710400871715693
231,2.743108822556024,2.73608406242463
232,4.267615344073321,2.96819696980289
233,2.35384406875819,2.5736309166561
234,2.734586931846064,1.82464943866679
235,2.4933823979044534,5.61023358529824
236,2.977285182614829,2.07424268696966
237,3.8026428608031106,0.723913337971021
238,1.1732181582921817,2.85045825557762
239,4.216235226598279,7.44734632660689
240,2.7872642849362332,1.59631561967368
241,2.9696330642538644,0.216598953896238
242,3.887830972671509,3.4109705530535
243,1.8645256757736206,6.14967314271885
244,2.9340928955511614,0.922665890455321
245,3.5479884147644043,1.17615899901818
246,2.924272931140402,2.02105150975366
247,2.664687318053651,1.56943813240642
248,3.477611891217738,1.19110288208055
249,3.8039612770080566,5.17505796623944
250,1.6785356402397156,2.69282246262632
251,-0.1421147645672872,0.910897572934093
252,3.4029936507596807,2.56383284007612
253,2.921269198258718,2.90218262859722
254,2.9517441966719704,3.33041009032634
255,3.750568151473999,1.85684178017699
256,3.191673563874286,2.01344539456772
257,3.957988739013672,4.57971734794421
258,3.4706242859829217,3.87890215539296
259,2.0062753423251243,0.969563189514528
260,3.499662823147244,2.24428598902825
261,2.8619300634671863,4.33805481436656
262,4.081139087677002,1.08211013657955
263,3.1029332050910363,1.12928517280187
264,2.927397367566131,4.13761913445906
265,2.537734031677246,0.330773755567872
266,1.1382891134255462,0.577060559030367
267,2.524754922389984,1.55315787868837
268,2.174271012571725,2.507205872572
269,2.0299996534983316,0.919381453041005
270,3.5318200915805567,2.44797251857488
271,4.446738687721458,0.429287925655354
272,3.769706078895281,3.89916173649658
273,2.958115342403612,2.7868384815258
274,2.761964987757747,4.62700349678566
275,2.7679932658229807,3.38921525258034
276,3.7139782806706108,2.53016647522671
277,3.507157730335068,1.21249853932323
278,2.4427338820539024,0.827443552733329
279,3.359261050064495,2.00099369049946
280,3.42340572746882,0.856180918655241
281,1.6370254199613223,0.95964741304003
282,2.229114137944721,2.91687965318835
283,3.2083262709470897,2.72370378098648
284,1.6696284711360931,1.92185128439526
285,3.947964906692505,1.50653369451111
286,4.21121883392334,3.81845581640502
287,2.9834525237594725,3.21527704860292
288,2.997545848632681,3.04197569389208
289,3.410855062546269,1.26382904685758
290,3.31734266602573,5.30821463766051
291,2.225108453456093,3.9117916073497
292,3.3050724017549546,2.34700719724545
293,2.4890300661325453,6.85838489465153
294,1.7228172912442554,1.65278048844769
295,2.796084155499096,0.656826963587053
296,1.7643474106453667,3.96469471897467
297,3.1465017114366804,4.90133923885116
298,2.747364953160286,2.11025085968418
299,3.0599324703216553,2.26785555866652
300,1.847884683697312,2.42861789345084
301,4.433807883262634,10.4733816395642
302,4.291031120932676,0.711493766000069
303,2.8309921112978405,2.02913699446264
304,2.8814267614754763,3.31271019705563
305,4.309375762939453,5.37595873778773
306,3.9289520104726154,1.46905134209964
307,3.8490802211276556,4.18384020352652
308,4.342496871948242,5.85932834377526
309,3.8570704460144043,2.38897578996618
310,2.5119101909490733,3.78222566860376
311,1.07813537972314,5.36012933051085
312,2.566638617766531,2.93465844593765
313,1.9209979767099432,1.67634454498715
314,2.9361938714981077,1.431104191509
315,2.4034473253414035,4.28911863226773
316,1.8591528182701211,1.87663282624869
317,4.149848346798509,1.51016277761834
318,3.9462831020355225,0.0879486154672348
319,1.1232339840824321,2.81419193885322
320,3.6673797312236966,4.20612338720478
321,1.9332623649688978,3.04714912826221
322,2.0775900419618263,2.98197972371275
323,3.123232657585911,4.59420059315352
324,2.7080608881436863,4.90783193252573
325,3.1115667599670846,0.659661887874645
326,2.9544530371311066,6.27234884298927
327,2.4592830643460557,0.754262503545711
328,2.8598126921333096,2.24790146753023
329,2.3775797978551854,3.24171962715024
330,3.4066519737243652,3.27706516669973
331,2.946882598550923,1.67761405062346
332,1.2874369374636947,1.39249515136693
333,4.506156507388566,1.76918657716823
334,3.7851431369781494,5.0411239176359
335,3.1223653489788927,1.69740735130824
336,3.609793412685394,4.24085712349374
337,2.5504778527787755,1.25014091051694
338,4.159788926442464,1.59608937809062
339,3.374967742789641,2.74204015126173
340,2.1871640296543347,3.66217734357414
341,2.9599338594505835,2.18791854400914
342,2.8240507515993984,2.99311519683833
343,2.7409419576767124,2.59746481922259
344,3.254756581783295,2.18205668108331
345,2.640106390491664,4.62269426280743
346,2.803179519443411,4.14517746861818
347,2.795979231595993,3.36138664989432
348,3.0440095019551503,2.42174416524584
349,3.296744233995144,1.98283720587465
350,3.742077286650495,7.1431667983848
351,4.0457377433776855,3.36767481344066
352,3.442831551084424,5.05019396105895
353,1.4149204655564749,1.06851583606395
354,3.7017938806897117,6.30637113540193
355,3.575672063783363,3.1113208457455
356,2.0181618315832957,6.9551103591339
357,2.5294458167306306,1.32839059323519
358,1.5614642062898498,4.26028244204786
359,2.9485292434692383,8.30415703476177
360,2.5207934667117633,2.32473380156884
361,2.5048946442039206,3.32308025101822
362,2.398268097338368,1.48612999396797
363,3.079930286841863,4.56523553599148
364,4.203380107879639,1.58557260135162
365,2.8909322707868608,5.87521787638963
366,4.384209156036377,3.79307787696875
367,4.32285377714369,2.58477239924858
368,2.7748508542185037,5.72033753580739
369,3.3528833356091705,2.64229749521477
370,2.907297655155784,5.34111437069978
371,3.0868593040525605,1.85653808604097
372,4.357418537139893,2.16562263021995
373,2.4544177586821463,3.44309936306527
374,3.563725233078003,1.62793148294395
375,2.7660505771636963,1.70268353082474
376,3.329107880592346,0.392652029787629
377,2.6324394018320882,8.07271885736773
378,3.334438797305612,0.965135917331829
379,2.181820905627908,1.79041165878147
380,4.30908727645874,1.95656859994925
381,3.8282573223114014,3.48797724400291
382,4.139463424682617,3.01598063719781
383,4.1135735511779785,4.40731559629905
384,4.870365142822266,3.9660586459275
385,2.8603257049213755,2.84769795249751
386,2.9149887561798096,0.944189962054351
387,3.3316073417663574,2.90836003419188
388,1.0868880874477327,3.13445347568366
389,2.3531205654144287,1.16893163988757
390,4.261622428894043,4.15056207829414
391,3.2660974528115947,4.35652212145977
392,3.1187229864299297,3.43547004888939
393,2.7942883692612157,0.874623871447532
394,0.7133682026104493,6.43928179713131
395,3.7641544342041016,2.15940176632934
396,3.104886007885779,6.84529451945324
397,2.4166740052770455,5.72439397095712
398,3.817981109023094,8.70149153003787
399,3.8942975997924805,4.41464844036781
400,2.257151963987521,1.28277457184345
401,2.8159375989978965,0.992663706455476
402,2.4155250050318546,2.18621471817269
403,1.9470307330296734,3.30981498725874
404,2.442042527040599,1.73932388799129
405,3.076243655156281,6.36978008882403
406,3.530710601718119,2.37578641717645
407,3.7949980667659213,8.04577967412839
408,3.029070327479636,2.05723317849886
409,4.341865062713623,2.23631360575971
410,0.7948909401893616,0.329121050859695
411,4.3533899784088135,2.64292045125365
412,3.9483464916547137,5.61949923003688
413,3.4790273380566794,3.38840100411704
414,2.159291221545293,2.16167063394052
415,2.8790243735629053,2.17611063042449
416,1.3379805992389548,2.98421782316661
417,2.963773656555743,3.04106625069439
418,2.425632094984188,3.31575940981351
419,1.603762799485897,1.61461876091352
420,3.4690387557292808,2.68092780695579
421,3.97077566004814,5.47391448657957
422,3.5626921571534256,6.70369565015428
423,3.489988108476003,5.41732636903807
424,4.604300022125244,1.58276428237455
425,2.550340473651886,3.8052367737589
426,2.7197656333446503,3.3270872180721
427,2.264032025665245,0.589551332879171
428,3.0529857864049044,2.59448950000376
429,3.309721890787017,4.31543492619351
430,3.869796257019043,3.62203478179651
431,3.755172395886797,3.37135454718014
432,4.148127555847168,7.9608412709946
433,3.30730288369315,3.24215070309472
434,2.6889930659502594,1.14576365476662
435,3.211782217025757,2.07047451747248
436,2.4842672147434737,0.648517732613343
437,2.2027392628350384,4.08530058016125
438,3.0883591268185184,3.53756669508364
439,1.495312202899229,1.5263088119448
440,3.619708776473999,4.0261633395291
441,2.482768937859398,2.44855559781972
442,3.788325468131474,1.58657204794872
443,4.111934821780135,0.196661959583549
444,3.6401107780861133,2.58714771802594
445,2.766508372802308,4.32981493891474
446,3.081688165664673,3.62954373893656
447,3.474003327808316,2.05805387376137
448,2.4444743879139423,3.81558852836624
449,3.90932366283991,6.90414431128299
450,4.2380805015563965,1.25396321462518
451,3.527601800476316,1.16621892527977
452,2.6381420976809054,2.99664457090516
453,2.9053825982893358,2.82037858586713
454,4.264652729034424,2.987540257747
455,3.2372783109293146,4.52398325135613
456,3.601473023494085,2.87377530382006
457,2.1382794267726393,2.38881873613455
458,1.5069939258486726,1.31602997793737
459,0.6698238390187422,1.00652692340762
460,3.0552579396514505,4.51735832633818
461,2.928139763547663,3.55036088412389
462,2.8279523309949157,3.59805326841253
463,2.3720138669013977,3.36484728810958
464,2.60396661167033,2.56818808530987
465,2.8942880442735817,3.72805601514736
466,2.703109891662324,0.794157338760519
467,2.8090531826019287,3.09620763259757
468,4.357440789540608,3.22520441311788
469,3.3816905232644316,4.99552953731911
470,2.248720293662146,1.20616174318521
471,3.630665773153305,2.39177299635866
472,3.5475523471832275,6.82131994640648
473,-0.4235345706916772,1.98252394522248
474,2.329739531223016,2.29112639474249
475,3.351415681838989,3.99228197947881
476,3.9092514414536326,1.78177698478435
477,3.046244795505817,5.1152572207663
478,2.7036623646122133,1.60113644818897
479,3.9024401285030224,4.7249304587894
480,2.217722586658783,5.1963301188191
481,2.7134288119286607,1.39578797546693
482,4.037007808685303,0.895249125659146
483,3.6588011980056763,4.44644078657382
484,3.183753728866577,2.9983508782841
485,2.0086875447520502,4.32859679417298
486,2.5547065135049687,0.785384732101072
487,4.504366874694824,5.264012139031
488,3.409842834150864,1.25602034378685
489,3.5394955510853237,0.700063991724726
490,3.081123781204224,2.57733912063161
491,3.3209899402246243,2.28307170524246
492,2.9432441081713745,0.335209360912927
493,4.300687313079834,2.71060178486356
494,2.9165682792663574,3.12206630059486
495,2.4922632360041646,3.48209961574785
496,3.112135756810506,1.00115958840901
497,3.7772700786590576,2.16111331699662
498,2.090630696840812,2.543967939
499,3.229483273294237,6.43954070999717
500,3.8634676933288574,0.342539736049649
501,3.531761461374711,3.99817639203765
502,3.4755875434768333,3.09633008874737
503,1.597099951505661,2.26348161720367
504,4.430687427520752,3.13129870070728
505,1.672800901367144,0.482165920444748
506,2.6111499902449156,2.77827304289196
507,3.7215094472847734,0.487347175870941
508,0.15229424834251404,3.2937331995222
509,3.807220697402954,4.77432944795489
510,2.7024289093991762,2.82320869193652
511,3.7380026149749757,6.12080922154435
512,1.7914437376894057,0.966002700668302
513,2.5760633775166104,4.37323562455295
514,2.247467563007817,1.9403203213346
515,3.1510675139950983,3.40197787500603
516,4.0258283615112305,3.67949830596842
517,2.931606977581978,5.66662362492887
518,3.163285798928943,4.77900705067163
519,3.579066421953552,1.11169356147408
520,2.252465314446241,2.64371010846411
521,3.1852137467388126,5.20624249821518
522,2.787574460522996,2.88535510363409
523,2.840132169198336,3.59305323796327
524,3.7682076175257846,4.51522835570829
525,2.9644320355959177,1.75734975635273
526,3.939246892929077,3.65051415972578
527,2.3845085361642195,4.10055046162579
528,3.1432963475437448,3.43492502859012
529,1.5445473794366273,0.537022139447121
530,1.6192820898480325,1.214340449666
531,2.0565339340163127,2.19227919314784
532,3.2192425462934704,3.95147461922376
533,4.025702312404727,2.38108428307632
534,3.244159775395547,3.57453740663325
535,4.601355075836182,3.19876032626931
536,1.9167785692929489,1.3136767888469
537,2.4211348352270035,4.56805570831528
538,4.03981313098716,1.75765219587661
539,4.047272682189941,3.81529834241536
540,2.518386845198226,2.48978101315173
541,2.3920588715290774,3.78911828968699
542,3.048006513331196,6.43528890694085
543,2.4010779939910627,5.70839369169853
544,2.1152713308110833,2.46591327842365
545,4.204305171966553,3.31712086130897
546,3.3463008417324587,3.77077198751257
547,2.487323476972743,2.83272294496313
548,3.3234691619873047,4.39990401106634
549,2.5021888833000974,4.87807898847872
550,2.99750842624206,3.54747547357185
551,4.363811565897404,4.81024326600084
552,3.4187350273132324,2.49236839886115
553,3.537092685699463,5.8594164101038
554,1.365549087524414,0.512180374147803
555,2.2948511144097097,2.20464033839643
556,2.5901683548960936,3.14166876783085
557,4.164672520425585,2.24194582047394
558,4.632752895355225,1.28852022474363
559,3.4474440665199206,5.28136033374781
560,2.312468691075102,2.80822813951559
561,3.5837546904881794,5.69053274436421
562,1.58797586154733,2.46895539174819
563,3.350382636356003,5.37157834199881
564,3.7575797164409432,8.43849707907391
565,1.8703622891839626,3.32072951196118
566,3.7065594029203752,3.54392482942001
567,3.3327841758728027,4.29502069780794
568,3.6878561973571777,3.63334794150422
569,1.9722954520472773,4.56324234542499
570,2.160770727667266,1.56564252994742
571,4.416963696479797,6.60209398644819
572,4.158034801483154,2.62914071591751
573,3.708280563354492,3.39198242674587
574,1.2793957210150346,3.10659717852855
575,2.2902634087895044,0.839443069495548
576,4.041972326677899,4.77883967404356
577,2.677836806324453,2.53719490797948
578,3.5045572941119856,3.98039572861219
579,2.7268450100507056,3.35181060176515
580,4.037778377532959,3.83944728517323
581,3.934539567856562,2.05873036375796
582,4.026525020599365,4.07481736873592
583,1.5580447554588317,1.09336059596586
584,3.1071059107780457,5.39894842536805
585,3.9778072834014893,4.76470824720032
586,2.3080245682171414,1.69031532860003
587,1.8795433044433594,3.53053020573562
588,1.323082735511794,0.107361019518119
589,2.734396201239692,2.63034439349464
590,4.025021553039551,3.79232483859213
591,3.5867630550696417,1.4891993347741
592,3.5785868735389506,2.99566803138567
593,2.0928448807685935,1.27433516788693
594,2.3585054063134723,2.52842865624494
595,3.1043789907429717,1.44224685399152
596,4.145425284992565,6.38223875548698
597,2.703760622817779,3.81208434440497
598,3.244464632695458,5.4434989116747
599,3.7715149784088133,5.13315144943348
600,1.6939544464151064,0.929975215016254
601,1.6558973497265708,1.18440462864281
602,2.8774487177530923,1.57356253515448
603,3.526557093994184,0.445521543473186
604,2.382440142797984,3.11209024337452
605,2.017812651285267,0.38977093182495
606,3.3642490580976805,1.98481157595828
607,4.066271752749325,2.59627157495365
608,4.503228187561035,2.84196931806481
609,3.6779445432757085,7.27254233309674
610,1.7654478646793352,0.911125490776208
611,2.9266735754514994,3.21963576087158
612,2.6845972320685783,3.4328949823555
613,2.6115012499467123,3.07490622396961
614,3.425590753555298,3.15861426106312
615,3.1112156851907793,4.90156839366138
616,1.7954355430537166,6.6986351861609
617,4.295572280883789,3.9702039697196
618,2.6248234498004117,3.05079640377778
619,0.924231995580097,3.17959608019815
620,3.337245763584216,4.87083300975545
621,3.0867514802574645,5.16387184415952
622,2.7320170001846833,0.983174092973733
623,2.317171471703584,1.11034942186619
624,3.338635443805368,0.397154638430698
625,3.390999707994582,2.24826787325786
626,1.5577982520790032,0.396497838011905
627,1.8006222418376379,1.93187958062208
628,3.7021792098766064,0.46813508076907
629,2.090574992851458,1.09687320964822
630,2.800784877368382,1.82043141860724
631,3.3091606307168338,3.37032847343307
632,1.5905283733366806,2.17950486168378
633,2.345857890640817,2.53103696720702
634,4.490145900032737,2.5767490885003
635,2.871699942845219,5.52423217280959
636,3.753507379329566,2.47015960139634
637,3.5665545052495498,5.4349085683073
638,3.493189973954143,1.28029101947187
639,3.179506540298462,1.87636367485802
640,3.5171591710016896,5.40437940441777
641,2.749837379049098,4.37744395742579
642,-0.8298110365867615,0.614143181616508
643,2.645615932842096,2.77010259725303
644,4.2674102783203125,9.452378616131
645,2.8195686524405197,0.48306352566273
646,2.5833629851157847,4.57691654939014
647,4.015639305114746,1.64448816748863
648,2.217153787612915,2.06855869040072
649,3.4715320590214853,2.13125097150538
650,3.5776660662252926,1.11032637811216
651,4.25286340713501,6.56004813971987
652,3.243992805480957,5.37305727450256
653,2.5897139575746326,0.577177642151348
654,2.911551673133094,5.58193321077961
655,2.6399250801871803,3.92427216739228
656,2.1379708709816136,3.16727180631373
657,3.917936111898983,6.18413201305281
658,3.775805711746216,0.217373581480115
659,4.270018100738525,2.50933274459611
660,3.4525647340041976,5.56173964211592
661,4.178666591644287,5.80854899473842
662,2.5480187262778413,0.421420837527062
663,3.6814606189727783,1.43797214636622
664,4.11426305770874,3.79394559213129
665,2.6868231927885886,0.902947581493968
666,2.759765076113271,9.10939497872
667,3.9118192195892334,1.07031869880391
668,2.1560361093944973,4.58272946464837
669,3.9402460022037533,4.58111478860955
670,4.301758766174316,3.82867569303442
671,2.17302890355922,5.24693878026545
672,3.737121822860867,2.50771660312481
673,2.9602943065660425,1.40547115775358
674,2.349101503211332,1.52657646015974
675,1.4348164582863832,0.622646497990106
676,3.2843801166209796,4.57147804047624
677,3.2693309197066034,1.10148172982603
678,3.4687955379486084,1.35508230926536
679,2.117763301932999,0.972326096481667
680,2.362068242919081,1.50107196376155
681,2.895381823840721,2.91830188881583
682,3.003077521828786,1.44015027072074
683,3.362507957864452,6.53511239107972
684,3.5786426663398743,0.473545471736534
685,3.776599168777466,5.04297790327933
686,0.8361345019478065,1.09699696964171
687,1.985342833523949,2.46428197385621
688,3.4018135707257158,5.40612685214387
689,3.0559442987044654,5.25888450205077
690,3.844881696977477,0.572117276718245
691,2.5837028728680567,3.68071493430794
692,3.484558206616026,4.50829272715876
693,3.015564141066178,6.59176257106285
694,2.43039608001709,3.89949892545832
695,3.6915236711502075,2.03769455919895
696,3.992405414581299,3.8986900346204
697,2.54168280718856,4.48158690343223
698,3.7631936174043465,1.18006609155458
699,3.1654841356110155,1.91158777473572
700,4.364669322967529,3.96438532812174
701,3.2691118603660945,5.41503714243992
702,2.379611472929678,2.44931247813044
703,2.0345965313206906,4.64046755498514
704,3.763843854268392,0.68588041765758
705,4.358521938323975,9.14324161506038
706,2.8035444820092783,1.1360437606546
707,2.3285654526907247,3.53404768976231
708,4.21721887588501,5.90978078090834
709,2.294241534051725,2.59917284863011
710,4.017643179212298,5.35223912088701
711,2.610959971944491,0.445425342376111
712,4.114339543170616,3.4024166529731
713,1.8499817138022565,1.26273032609265
714,2.985507162236377,4.03346903737361
715,3.2541417280832925,4.39354652801959
716,2.880605817095846,1.94486096512213
717,2.222020204578127,2.96614595862014
718,2.327861582700695,0.218770554134078
719,4.124464429914951,0.499104863414508
720,3.693828920038735,1.55129297440406
721,4.478912353515625,0.916646635680335
722,2.316815711897933,3.32422736790274
723,1.2646689414978027,2.03639528723285
724,0.42597695759364534,0.721798158631826
725,3.6661919123994617,0.532390196901455
726,0.8776922620556973,5.96335424812384
727,3.1605585746226774,1.52055433818096
728,3.4965565774518135,3.61238308259947
729,2.7956657344880314,2.81074037729193
730,3.298090934753418,3.94354429400715
731,2.8770410780196403,0.858225037427396
732,4.054853916168213,1.4142523453097
733,1.8405359929570786,1.51868659281309
734,2.9409117414285717,2.50931278770462
735,2.9977592485291615,4.30315128058404
736,3.772883653640747,4.69516258411702
737,2.6402444482958276,3.2166646669152
738,3.1055036147435504,1.75033609160111
739,2.785399649076969,1.75346392025731
740,2.807086514351063,10.3410535779587
741,3.1011189467005775,1.84225022102782
742,2.8954650240559734,0.597549311333922
743,1.209446662238666,4.26904383298232
744,2.1487698230673287,1.79492190386027
745,3.049611969599648,4.85738258038594
746,1.6760234417347812,2.74306278636056
747,3.073248769732836,0.576975014739959
748,4.097489287455876,1.15537354496588
749,2.543449878692627,0.41205939405261
750,2.0353358342097354,2.14255556347954
751,2.779465423689948,1.03979587443303
752,2.7779709418614704,3.574806507633
753,3.0213092688856453,3.2273661340808
754,2.5783088369802996,4.63801314123875
